Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
Петроградский;Подковырова;16;;;4 км. кв.;145,00;5;0;20300000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;876 м;10 мин;1000 м;7 мин;https://www.bn.ru/detail/flats/2924631/
Петроградский;Зверинская;20;;;6 км. кв.;173,80;4;6;20450000;Спортивная;1910;;2005, 2005, 2005, 2005, 2008, 2008, 2009, 2011, 2012, 2012, 2013, 2013;3258,4;2896,1;42,3;0;1;True;False;True;True;2 комн., 3 комн., 4 комн., 5 комн.;2, 14, 1, 1 ;02.02.2011;Благоустройство придомовой территории, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления, Установка общедомовых (и квартирных при замене сетей) приборов учета потребления: тепловой энергии на нужды отопления и горячего водоснабжения, потребления холодной воды, электрической энергии, газа;3;1000 м;12 мин;1600 м;5 мин;https://www.bn.ru/detail/flats/3128279/
Петроградский;Реки Карповки;30;;;6 км. кв.;211,00;6;0;20888000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;785 м;9 мин;1200 м;4 мин;https://www.bn.ru/detail/flats/3149127/
Петроградский;Каменноостровский;26;;;5 км. кв.;168,50;2;0;20999000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;549 м;6 мин;1200 м;4 мин;https://www.bn.ru/detail/flats/3167934/
﻿Петроградский;Петровский;5;;;4 км. кв.;108,00;6;0;22900000;Крестовский остров;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2600 м;31 мин;2500 м;7 мин;https://www.bn.ru/detail/flats/3022033/
Петроградский;Гатчинская;12;;;4 км. кв.;150,30;5;7;23000000;Чкаловская;1914;;2002, 2006, 2006, 2007, 2007, 2012, 2013, 2013, 2016, 2016;4888,6;3874,8;453,8;441;6;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;4, 11, 9, 10, 1 ;19.10.2010;Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт балконов, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш;1;724 м;8 мин;1000 м;6 мин;https://www.bn.ru/detail/flats/3185689/
Петроградский;Гатчинская;12;;;4 км. кв.;149,60;5;7;23000000;Чкаловская;1914;;2002, 2006, 2006, 2007, 2007, 2012, 2013, 2013, 2016, 2016;4888,6;3874,8;453,8;441;6;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;4, 11, 9, 10, 1 ;19.10.2010;Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт балконов, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш;1;724 м;8 мин;1000 м;6 мин;https://www.bn.ru/detail/flats/3038737/
Петроградский;Мытнинская;11;;;4 км. кв.;141,50;5;5;23000000;Спортивная;1883;1985;2006, 2007, 2007, 2007, 2016;4605,2;3444,9;593,3;450;1;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн. ;2, 14, 17, 0, 1 ;13.04.2009;Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы холодного водоснабжения. Ремонт или замена системы канализования и водоотведения.;2;1100 м;13 мин;2100 м;4 мин;https://www.bn.ru/detail/flats/3148654/
Петроградский;Каменноостровский;61;2;;5 км. кв.;237,80;4;0;31500000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;926 м;11 мин;1400 м;10 мин;https://www.bn.ru/detail/flats/3148656/
Петроградский;Аптекарский;8;;;4 км. кв.;156,00;4;6;31700000;Петроградская;1912;2002;;4050,7;3179,7;527,7;0;3;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;3, 5, 13, 2, 1;14.12.2009;;2;1100 м;13 мин;1300 м;7 мин;https://www.bn.ru/detail/flats/2565348/
Петроградский;Большая Зеленина;28;;;6 км. кв.;194,00;5;6;32000000;Чкаловская;1905;;2002, 2002, 2004, 2004, 2005, 2007, 2007, 2007, 2008, 2008, 2008, 2008, 2008, 2009, 2013, 2014, 2015, 2016;12307,99;9313,69;1251,3;0;13;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;4, 12, 19, 4, 2, 1;12.04.2009;АВКР, Благоустройство придомовой территории, Благоустройство придомовой территории, Благоустройство придомовой территории, Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Разные работы, Расходы на изготовление проектно-сметной документации, Ремонт внутридомовых инженерных систем, Ремонт и восстановление озеленения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления, Ремонт фасадов без утепления;5;581 м;6 мин;513 м;1 мин;https://www.bn.ru/detail/flats/3197817/
